Method,ComponentRank,Eigenvalue,EnergyFraction,CumulativeEnergy
LV-GGM,2277,4.80625360241178e-08,5.20374154878349e-10,0.999999686984299
LV-GGM,2278,4.80293715901887e-08,5.20015082808802e-10,0.999999687504314
LV-GGM,2279,4.80129897325049e-08,5.19837716068452e-10,0.999999688024152
LV-GGM,2280,4.7995740021485e-08,5.19650953060579e-10,0.999999688543803
LV-GGM,2281,4.79818227897713e-08,5.19500270880853e-10,0.999999689063303
LV-GGM,2282,4.79493358953676e-08,5.19148534546934e-10,0.999999689582452
LV-GGM,2283,4.79213943175769e-08,5.18846010457871e-10,0.999999690101298
LV-GGM,2284,4.7886724418806e-08,5.18470638686735e-10,0.999999690619768
LV-GGM,2285,4.78821251452387e-08,5.18420842248727e-10,0.999999691138189
LV-GGM,2286,4.78400927997883e-08,5.1796575710236e-10,0.999999691656155
LV-GGM,2287,4.78181285590321e-08,5.17727949775354e-10,0.999999692173883
LV-GGM,2288,4.77992993138589e-08,5.17524085115796e-10,0.999999692691407
LV-GGM,2289,4.77553221503428e-08,5.17047943380638e-10,0.999999693208455
LV-GGM,2290,4.7735351894612e-08,5.16831724974197e-10,0.999999693725287
LV-GGM,2291,4.77138886216179e-08,5.16599341636381e-10,0.999999694241886
LV-GGM,2292,4.76808833666074e-08,5.16241993000553e-10,0.999999694758128
LV-GGM,2293,4.76726444660328e-08,5.16152790239353e-10,0.999999695274281
LV-GGM,2294,4.76383527557254e-08,5.1578151312319e-10,0.999999695790062
LV-GGM,2295,4.76184573798058e-08,5.15566105442143e-10,0.999999696305628
LV-GGM,2296,4.76076392203555e-08,5.1544897698728e-10,0.999999696821077
LV-GGM,2297,4.75513084123651e-08,5.14839082066486e-10,0.999999697335916
LV-GGM,2298,4.75356746545827e-08,5.14669815020538e-10,0.999999697850586
LV-GGM,2299,4.75133963887012e-08,5.1442860773646e-10,0.999999698365015
LV-GGM,2300,4.74637640535007e-08,5.13891237330712e-10,0.999999698878906
LV-GGM,2301,4.74581037557198e-08,5.13829953159759e-10,0.999999699392736
LV-GGM,2302,4.74008819634893e-08,5.13210411532625e-10,0.999999699905946
LV-GGM,2303,4.73858218090838e-08,5.13047354903297e-10,0.999999700418994
LV-GGM,2304,4.73546395573847e-08,5.12709743965184e-10,0.999999700931704
LV-GGM,2305,4.73446347892594e-08,5.1260142211643e-10,0.999999701444305
LV-GGM,2306,4.73092782510815e-08,5.12218616085044e-10,0.999999701956523
LV-GGM,2307,4.73038761136187e-08,5.12160127021643e-10,0.999999702468684
LV-GGM,2308,4.7273076047784e-08,5.11826654018452e-10,0.99999970298051
LV-GGM,2309,4.72420039541355e-08,5.11490235764024e-10,0.999999703492
LV-GGM,2310,4.72243361359467e-08,5.1129894590046e-10,0.999999704003299
LV-GGM,2311,4.72014172103185e-08,5.11050802178945e-10,0.99999970451435
LV-GGM,2312,4.71788483814901e-08,5.10806448963329e-10,0.999999705025156
LV-GGM,2313,4.71533149188321e-08,5.10529997590785e-10,0.999999705535687
LV-GGM,2314,4.71290939034041e-08,5.10267756113821e-10,0.999999706045954
LV-GGM,2315,4.7114518779498e-08,5.10109950920581e-10,0.999999706556064
LV-GGM,2316,4.70847358213867e-08,5.0978749016551e-10,0.999999707065852
LV-GGM,2317,4.70752598077924e-08,5.09684893153916e-10,0.999999707575537
LV-GGM,2318,4.70405744261234e-08,5.09309353749095e-10,0.999999708084846
LV-GGM,2319,4.70308881589638e-08,5.09204480317436e-10,0.999999708594051
LV-GGM,2320,4.70003729101729e-08,5.08874091034762e-10,0.999999709102925
LV-GGM,2321,4.69796642910757e-08,5.08649878351603e-10,0.999999709611574
LV-GGM,2322,4.69477546865571e-08,5.08304392348211e-10,0.999999710119879
LV-GGM,2323,4.69218985752942e-08,5.0802444765199e-10,0.999999710627903
LV-GGM,2324,4.68884820480231e-08,5.07662646162178e-10,0.999999711135566
LV-GGM,2325,4.68806687687495e-08,5.07578051612345e-10,0.999999711643144
LV-GGM,2326,4.68476523312211e-08,5.07220581903145e-10,0.999999712150365
LV-GGM,2327,4.68233580417561e-08,5.06957547086539e-10,0.999999712657322
LV-GGM,2328,4.67943916952331e-08,5.0664392780344e-10,0.999999713163966
LV-GGM,2329,4.67861942897887e-08,5.06555174310944e-10,0.999999713670521
LV-GGM,2330,4.67490760348091e-08,5.06153294132256e-10,0.999999714176675
LV-GGM,2331,4.67278469780815e-08,5.05923446659207e-10,0.999999714682598
LV-GGM,2332,4.67001062178938e-08,5.05623096826832e-10,0.999999715188221
LV-GGM,2333,4.66761205321705e-08,5.05363403269856e-10,0.999999715693585
LV-GGM,2334,4.66563479474154e-08,5.05149325051499e-10,0.999999716198734
LV-GGM,2335,4.66436818592673e-08,5.05012189031203e-10,0.999999716703746
LV-GGM,2336,4.66231255472796e-08,5.04789625380533e-10,0.999999717208536
LV-GGM,2337,4.65978005863381e-08,5.04515431460748e-10,0.999999717713051
LV-GGM,2338,4.65958854604814e-08,5.04494696350169e-10,0.999999718217546
LV-GGM,2339,4.65580002606458e-08,5.04084512442333e-10,0.999999718721631
LV-GGM,2340,4.65270324085531e-08,5.03749222813566e-10,0.99999971922538
LV-GGM,2341,4.65219267330081e-08,5.03693943549994e-10,0.999999719729074
LV-GGM,2342,4.64674698649882e-08,5.03104337819266e-10,0.999999720232178
LV-GGM,2343,4.64596412516903e-08,5.03019577247608e-10,0.999999720735198
LV-GGM,2344,4.64383312518881e-08,5.02788853402074e-10,0.999999721237987
LV-GGM,2345,4.63978939248307e-08,5.02351037555602e-10,0.999999721740338
LV-GGM,2346,4.6387449818415e-08,5.02237958981329e-10,0.999999722242576
LV-GGM,2347,4.63669859398708e-08,5.02016396109624e-10,0.999999722744592
LV-GGM,2348,4.63357554670235e-08,5.01678263080059e-10,0.999999723246271
LV-GGM,2349,4.63066457517457e-08,5.01363091540238e-10,0.999999723747634
LV-GGM,2350,4.62879938822061e-08,5.01161147330642e-10,0.999999724248795
LV-GGM,2351,4.62531515427276e-08,5.00783908540101e-10,0.999999724749579
LV-GGM,2352,4.62205410847795e-08,5.00430834380917e-10,0.999999725250009
LV-GGM,2353,4.61830998781793e-08,5.00025457597794e-10,0.999999725750035
LV-GGM,2354,4.61597534193988e-08,4.99772684965255e-10,0.999999726249808
LV-GGM,2355,4.61480338824319e-08,4.99645797275815e-10,0.999999726749453
LV-GGM,2356,4.61296730423302e-08,4.99447004048467e-10,0.9999997272489
LV-GGM,2357,4.60937222904685e-08,4.99057764452207e-10,0.999999727747958
LV-GGM,2358,4.60759150991828e-08,4.98864965592999e-10,0.999999728246823
LV-GGM,2359,4.60357036818399e-08,4.98429595676069e-10,0.999999728745253
LV-GGM,2360,4.60034252821248e-08,4.98080116718818e-10,0.999999729243333
LV-GGM,2361,4.59704715892743e-08,4.97723326347652e-10,0.999999729741056
LV-GGM,2362,4.59629156601858e-08,4.97641518134041e-10,0.999999730238698
LV-GGM,2363,4.59391672085783e-08,4.97384393116154e-10,0.999999730736082
LV-GGM,2364,4.59250256651642e-08,4.9723128230862e-10,0.999999731233313
LV-GGM,2365,4.5900488553855e-08,4.96965618454464e-10,0.999999731730279
LV-GGM,2366,4.58865636729381e-08,4.96814853456643e-10,0.999999732227094
LV-GGM,2367,4.58610201393655e-08,4.96538293046082e-10,0.999999732723632
LV-GGM,2368,4.58272867221521e-08,4.96173060581762e-10,0.999999733219805
LV-GGM,2369,4.57871578468367e-08,4.95738584349213e-10,0.999999733715544
LV-GGM,2370,4.57695146181123e-08,4.95547560716333e-10,0.999999734211091
LV-GGM,2371,4.57432400670935e-08,4.95263085563495e-10,0.999999734706354
LV-GGM,2372,4.57317274455648e-08,4.95138438152143e-10,0.999999735201493
LV-GGM,2373,4.57012613523429e-08,4.94808581077917e-10,0.999999735696301
LV-GGM,2374,4.56866897332232e-08,4.94650813831078e-10,0.999999736190952
LV-GGM,2375,4.56491754058447e-08,4.94244645367649e-10,0.999999736685197
LV-GGM,2376,4.5629775096093e-08,4.940345977791e-10,0.999999737179231
LV-GGM,2377,4.56125560471983e-08,4.93848166750743e-10,0.999999737673079
LV-GGM,2378,4.56017183952969e-08,4.93730827250676e-10,0.99999973816681
LV-GGM,2379,4.55729374037346e-08,4.93419214809891e-10,0.99999973866023
LV-GGM,2380,4.55175151292706e-08,4.92819156601952e-10,0.999999739153049
LV-GGM,2381,4.55001219209012e-08,4.92630839945059e-10,0.999999739645679
LV-GGM,2382,4.54729753734887e-08,4.92336923667721e-10,0.999999740138016
LV-GGM,2383,4.54645258929006e-08,4.92245440951994e-10,0.999999740630262
LV-GGM,2384,4.54472455332118e-08,4.92058346110296e-10,0.99999974112232
LV-GGM,2385,4.54443192108372e-08,4.92026662752351e-10,0.999999741614347
LV-GGM,2386,4.54183550269102e-08,4.91745547950974e-10,0.999999742106093
LV-GGM,2387,4.53976690751882e-08,4.91521580687993e-10,0.999999742597614
LV-GGM,2388,4.53497192500988e-08,4.91002426856932e-10,0.999999743088617
LV-GGM,2389,4.53261170330186e-08,4.9074688512355e-10,0.999999743579363
LV-GGM,2390,4.52989585210108e-08,4.9045283930527e-10,0.999999744069816
LV-GGM,2391,4.52715905465404e-08,4.90156525632213e-10,0.999999744559973
LV-GGM,2392,4.52447037471053e-08,4.89865421652048e-10,0.999999745049838
LV-GGM,2393,4.52323823490116e-08,4.89732017598697e-10,0.99999974553957
LV-GGM,2394,4.52244664257121e-08,4.89646311719694e-10,0.999999746029217
LV-GGM,2395,4.52097519147257e-08,4.89486997379411e-10,0.999999746518704
LV-GGM,2396,4.51614741692217e-08,4.88964293146671e-10,0.999999747007668
LV-GGM,2397,4.51396224887897e-08,4.88727704512817e-10,0.999999747496396
LV-GGM,2398,4.51128626104928e-08,4.8843797471066e-10,0.999999747984833
LV-GGM,2399,4.50885110082667e-08,4.88174319367506e-10,0.999999748473008
LV-GGM,2400,4.50780989890051e-08,4.88061588201569e-10,0.999999748961069
LV-GGM,2401,4.50475799015364e-08,4.87731157357446e-10,0.999999749448801
LV-GGM,2402,4.50258698276657e-08,4.87496101901006e-10,0.999999749936297
LV-GGM,2403,4.50002659590633e-08,4.87218888241725e-10,0.999999750423516
LV-GGM,2404,4.4965256320763e-08,4.86839838103089e-10,0.999999750910355
LV-GGM,2405,4.49619811648316e-08,4.86804377916406e-10,0.99999975139716
LV-GGM,2406,4.49511674715423e-08,4.86687297816768e-10,0.999999751883847
LV-GGM,2407,4.49276227283179e-08,4.86432378354111e-10,0.999999752370279
LV-GGM,2408,4.48865647154823e-08,4.85987842328804e-10,0.999999752856267
LV-GGM,2409,4.48654512240916e-08,4.85759246084247e-10,0.999999753342026
LV-GGM,2410,4.48281680630292e-08,4.85355580463705e-10,0.999999753827382
LV-GGM,2411,4.47985019690934e-08,4.85034384999682e-10,0.999999754312416
LV-GGM,2412,4.47936729670214e-08,4.84982101286005e-10,0.999999754797399
LV-GGM,2413,4.47595480976033e-08,4.84612630559888e-10,0.999999755282011
LV-GGM,2414,4.47382569378437e-08,4.84382110695919e-10,0.999999755766393
LV-GGM,2415,4.4730939508826e-08,4.84302884727922e-10,0.999999756250696
LV-GGM,2416,4.4701603895039e-08,4.83985267379877e-10,0.999999756734681
LV-GGM,2417,4.46753208811783e-08,4.83700700599661e-10,0.999999757218382
LV-GGM,2418,4.46473071461066e-08,4.83397395262098e-10,0.99999975770178
LV-GGM,2419,4.46211515184186e-08,4.83114207694829e-10,0.999999758184894
LV-GGM,2420,4.46091714514923e-08,4.82984499241679e-10,0.999999758667878
LV-GGM,2421,4.45673463366398e-08,4.8253165778564e-10,0.99999975915041
LV-GGM,2422,4.45453784128114e-08,4.82293810581929e-10,0.999999759632703
LV-GGM,2423,4.45337438187248e-08,4.82167842570957e-10,0.999999760114871
LV-GGM,2424,4.45245085611818e-08,4.82067852230527e-10,0.999999760596939
LV-GGM,2425,4.44927696121104e-08,4.81724213917487e-10,0.999999761078663
LV-GGM,2426,4.443306259485e-08,4.81077764703247e-10,0.999999761559741
LV-GGM,2427,4.44135029553427e-08,4.80865992047862e-10,0.999999762040607
LV-GGM,2428,4.43950118308938e-08,4.80665788228966e-10,0.999999762521273
LV-GGM,2429,4.43720791766413e-08,4.80417495867328e-10,0.99999976300169
LV-GGM,2430,4.43538187561372e-08,4.80219789885214e-10,0.99999976348191
LV-GGM,2431,4.43404123972847e-08,4.80074638937407e-10,0.999999763961985
LV-GGM,2432,4.43286079461927e-08,4.79946831880832e-10,0.999999764441932
LV-GGM,2433,4.42864673442466e-08,4.79490574638959e-10,0.999999764921422
LV-GGM,2434,4.42556208184396e-08,4.79156598612607e-10,0.999999765400579
LV-GGM,2435,4.42348323860355e-08,4.78931521788986e-10,0.99999976587951
LV-GGM,2436,4.42197808703846e-08,4.78768558691646e-10,0.999999766358279
LV-GGM,2437,4.42001375764311e-08,4.78555880307697e-10,0.999999766836835
LV-GGM,2438,4.41754468859249e-08,4.78288553648133e-10,0.999999767315123
LV-GGM,2439,4.41524444626014e-08,4.78039505895199e-10,0.999999767793163
LV-GGM,2440,4.41345563294255e-08,4.77845830676332e-10,0.999999768271008
LV-GGM,2441,4.41128219944006e-08,4.77610512543832e-10,0.999999768748619
LV-GGM,2442,4.40821020669856e-08,4.77277907201107e-10,0.999999769225897
LV-GGM,2443,4.40634477885415e-08,4.77075936910248e-10,0.999999769702973
LV-GGM,2444,4.40462795209249e-08,4.76890055691928e-10,0.999999770179863
LV-GGM,2445,4.40294384959402e-08,4.76707717536919e-10,0.99999977065657
LV-GGM,2446,4.40091184737335e-08,4.76487712201004e-10,0.999999771133058
LV-GGM,2447,4.39995224173559e-08,4.76383815483503e-10,0.999999771609442
LV-GGM,2448,4.39581885200148e-08,4.75936292450472e-10,0.999999772085378
LV-GGM,2449,4.39348471595777e-08,4.75683575017811e-10,0.999999772561062
LV-GGM,2450,4.39210624416487e-08,4.75534327567802e-10,0.999999773036596
LV-GGM,2451,4.39051440375449e-08,4.75361978649751e-10,0.999999773511958
LV-GGM,2452,4.38552308793609e-08,4.74821567767266e-10,0.99999977398678
LV-GGM,2453,4.38437785954455e-08,4.74697573632606e-10,0.999999774461477
LV-GGM,2454,4.38366212953104e-08,4.74620081383608e-10,0.999999774936097
LV-GGM,2455,4.38145151337091e-08,4.74380737476431e-10,0.999999775410478
LV-GGM,2456,4.37947720733259e-08,4.74166978919112e-10,0.999999775884645
LV-GGM,2457,4.37842728814823e-08,4.74053303933676e-10,0.999999776358698
LV-GGM,2458,4.3748539560318e-08,4.7366641846445e-10,0.999999776832365
LV-GGM,2459,4.37064409616403e-08,4.73210615992907e-10,0.999999777305575
LV-GGM,2460,4.36966895692302e-08,4.731050374487e-10,0.99999977777868
LV-GGM,2461,4.36657886045024e-08,4.72770472010932e-10,0.999999778251451
LV-GGM,2462,4.36298191733693e-08,4.72381030173781e-10,0.999999778723832
LV-GGM,2463,4.3612556543851e-08,4.72194127297037e-10,0.999999779196026
LV-GGM,2464,4.35979438921557e-08,4.72035915789582e-10,0.999999779668062
LV-GGM,2465,4.35858531778796e-08,4.71905009355095e-10,0.999999780139967
LV-GGM,2466,4.35626231042577e-08,4.71653496827277e-10,0.999999780611621
LV-GGM,2467,4.35441549731858e-08,4.7145354195819e-10,0.999999781083074
LV-GGM,2468,4.35133124376185e-08,4.71119609134252e-10,0.999999781554194
LV-GGM,2469,4.34926272948229e-08,4.70895650629537e-10,0.99999978202509
LV-GGM,2470,4.34484521640705e-08,4.70417365498673e-10,0.999999782495507
LV-GGM,2471,4.34061381991965e-08,4.69959231252494e-10,0.999999782965466
LV-GGM,2472,4.33989619008432e-08,4.69881533309363e-10,0.999999783435348
LV-GGM,2473,4.33820005208845e-08,4.69697892068352e-10,0.999999783905046
LV-GGM,2474,4.33707141234217e-08,4.69575693990033e-10,0.999999784374621
LV-GGM,2475,4.3346549150116e-08,4.69314059282382e-10,0.999999784843935
LV-GGM,2476,4.3331533071901e-08,4.69151479866956e-10,0.999999785313087
LV-GGM,2477,4.32934404904885e-08,4.68739050634139e-10,0.999999785781826
LV-GGM,2478,4.32632697589028e-08,4.68412391446968e-10,0.999999786250238
LV-GGM,2479,4.32533165598377e-08,4.68304627937585e-10,0.999999786718543
LV-GGM,2480,4.32292258294361e-08,4.68043797059521e-10,0.999999787186587
LV-GGM,2481,4.32038438620668e-08,4.67768985929865e-10,0.999999787654356
LV-GGM,2482,4.31971260805736e-08,4.67696252359056e-10,0.999999788122052
LV-GGM,2483,4.31694453693459e-08,4.67396552678116e-10,0.999999788589448
LV-GGM,2484,4.31548319131142e-08,4.67238332459928e-10,0.999999789056687
LV-GGM,2485,4.31484859347333e-08,4.67169624409749e-10,0.999999789523856
LV-GGM,2486,4.31040146587832e-08,4.66688132908193e-10,0.999999789990545
LV-GGM,2487,4.30730203168454e-08,4.66352556473278e-10,0.999999790456897
LV-GGM,2488,4.30650192832258e-08,4.66265929102932e-10,0.999999790923163
LV-GGM,2489,4.30459385895109e-08,4.66059342004378e-10,0.999999791389222
LV-GGM,2490,4.30097967458663e-08,4.65668033453101e-10,0.99999979185489
LV-GGM,2491,4.29874932538267e-08,4.65426553044844e-10,0.999999792320317
LV-GGM,2492,4.29718821633947e-08,4.65257531418807e-10,0.999999792785574
LV-GGM,2493,4.29431999791192e-08,4.64946988766731e-10,0.999999793250521
LV-GGM,2494,4.2909729511626e-08,4.64584603264925e-10,0.999999793715106
LV-GGM,2495,4.28985157406177e-08,4.64463191514856e-10,0.999999794179569
LV-GGM,2496,4.28769937297407e-08,4.64230172220664e-10,0.999999794643799
LV-GGM,2497,4.28705184383791e-08,4.64160064095946e-10,0.999999795107959
LV-GGM,2498,4.28591290620411e-08,4.64036751063036e-10,0.999999795571996
LV-GGM,2499,4.28337667345102e-08,4.6376215257435e-10,0.999999796035758
LV-GGM,2500,4.28231741639034e-08,4.63647466574952e-10,0.999999796499406
LV-GGM,2501,4.2796970497736e-08,4.6336375889399e-10,0.99999979696277
LV-GGM,2502,4.27519073948583e-08,4.62875859669022e-10,0.999999797425645
LV-GGM,2503,4.27323142417798e-08,4.6266372416145e-10,0.999999797888309
LV-GGM,2504,4.2729478438969e-08,4.62633020860852e-10,0.999999798350942
LV-GGM,2505,4.27057360486433e-08,4.62375961468598e-10,0.999999798813318
LV-GGM,2506,4.26838869221433e-08,4.62139400486223e-10,0.999999799275458
LV-GGM,2507,4.26697067387525e-08,4.61985871322796e-10,0.999999799737443
LV-GGM,2508,4.26429906183218e-08,4.61696615288038e-10,0.99999980019914
LV-GGM,2509,4.26013088517631e-08,4.6124532586719e-10,0.999999800660386
LV-GGM,2510,4.25731421681828e-08,4.60940364552696e-10,0.999999801121326
LV-GGM,2511,4.25679116655265e-08,4.60883733783192e-10,0.99999980158221
LV-GGM,2512,4.25461691645323e-08,4.60648327237559e-10,0.999999802042858
LV-GGM,2513,4.25191832251402e-08,4.60356149866857e-10,0.999999802503214
LV-GGM,2514,4.25107926599412e-08,4.60265305029369e-10,0.999999802963479
LV-GGM,2515,4.24875223490954e-08,4.60013356852226e-10,0.999999803423493
LV-GGM,2516,4.24735368022373e-08,4.59861935022901e-10,0.999999803883355
LV-GGM,2517,4.24444957177135e-08,4.59547506549792e-10,0.999999804342902
LV-GGM,2518,4.24437332545167e-08,4.59539251343669e-10,0.999999804802441
LV-GGM,2519,4.23949741762637e-08,4.59011335710465e-10,0.999999805261453
LV-GGM,2520,4.237771632829e-08,4.5882448460361e-10,0.999999805720277
LV-GGM,2521,4.23447634246994e-08,4.5846770277778e-10,0.999999806178745
LV-GGM,2522,4.23327959655654e-08,4.58338130829479e-10,0.999999806637083
LV-GGM,2523,4.23156752628089e-08,4.58152764596967e-10,0.999999807095236
LV-GGM,2524,4.22683978751343e-08,4.57640891260867e-10,0.999999807552877
LV-GGM,2525,4.22609800274482e-08,4.57560578057696e-10,0.999999808010437
LV-GGM,2526,4.22430855104148e-08,4.5736683372066e-10,0.999999808467804
LV-GGM,2527,4.22205142949403e-08,4.57122454664774e-10,0.999999808924927
LV-GGM,2528,4.22106682176183e-08,4.57015850964903e-10,0.999999809381943
LV-GGM,2529,4.2198004553186e-08,4.56878741186233e-10,0.999999809838822
LV-GGM,2530,4.21616861228169e-08,4.5648552072653e-10,0.999999810295307
LV-GGM,2531,4.21399045250399e-08,4.56249690879154e-10,0.999999810751557
LV-GGM,2532,4.21272232792432e-08,4.56112390746657e-10,0.999999811207669
LV-GGM,2533,4.21115106572995e-08,4.55942269836667e-10,0.999999811663611
LV-GGM,2534,4.20978314634198e-08,4.55794164897905e-10,0.999999812119406
LV-GGM,2535,4.2056679091722e-08,4.55348607247083e-10,0.999999812574754
LV-GGM,2536,4.20470680204092e-08,4.55244547962542e-10,0.999999813029999
LV-GGM,2537,4.20148886079076e-08,4.5489614074207e-10,0.999999813484895
LV-GGM,2538,4.19894146930164e-08,4.54620334094532e-10,0.999999813939515
LV-GGM,2539,4.19571030895418e-08,4.54270495639432e-10,0.999999814393786
LV-GGM,2540,4.19510687585729e-08,4.5420516180277e-10,0.999999814847991
LV-GGM,2541,4.19146447987724e-08,4.53810798773549e-10,0.999999815301802
LV-GGM,2542,4.19092148847143e-08,4.53752008972328e-10,0.999999815755554
LV-GGM,2543,4.18932473137839e-08,4.53579127723944e-10,0.999999816209133
LV-GGM,2544,4.1867338996399e-08,4.5329861779087e-10,0.999999816662431
LV-GGM,2545,4.18535852508416e-08,4.53149705679423e-10,0.999999817115581
LV-GGM,2546,4.18461519125423e-08,4.53069224759035e-10,0.99999981756865
LV-GGM,2547,4.18264966631293e-08,4.52856416933058e-10,0.999999818021507
LV-GGM,2548,4.1792965193762e-08,4.52493370962594e-10,0.999999818474
LV-GGM,2549,4.17617931541443e-08,4.52155870590917e-10,0.999999818926156
LV-GGM,2550,4.17385871797411e-08,4.5190461898588e-10,0.99999981937806
LV-GGM,2551,4.17151307286591e-08,4.51650655464227e-10,0.999999819829711
LV-GGM,2552,4.16911937355218e-08,4.5139148910297e-10,0.999999820281103
LV-GGM,2553,4.16828116232676e-08,4.51300735785705e-10,0.999999820732403
LV-GGM,2554,4.16703251470814e-08,4.51165544428146e-10,0.999999821183569
LV-GGM,2555,4.16333306245787e-08,4.50765003903759e-10,0.999999821634334
LV-GGM,2556,4.16177696631322e-08,4.50596525025372e-10,0.99999982208493
LV-GGM,2557,4.15892258966685e-08,4.50287481026047e-10,0.999999822535218
LV-GGM,2558,4.1556711381629e-08,4.49935445642885e-10,0.999999822985153
LV-GGM,2559,4.1540672610853e-08,4.49761793512176e-10,0.999999823434915
LV-GGM,2560,4.15256485417837e-08,4.49599127579591e-10,0.999999823884514
LV-GGM,2561,4.15178500937561e-08,4.49514693607991e-10,0.999999824334029
LV-GGM,2562,4.14854018443595e-08,4.49163375684431e-10,0.999999824783192
LV-GGM,2563,4.14675588915613e-08,4.48970189634526e-10,0.999999825232163
LV-GGM,2564,4.14614244516058e-08,4.48903771915621e-10,0.999999825681066
LV-GGM,2565,4.14391316619177e-08,4.48662407381964e-10,0.999999826129729
LV-GGM,2566,4.14066430251435e-08,4.48310652183361e-10,0.999999826578039
LV-GGM,2567,4.13999678542551e-08,4.48238379958526e-10,0.999999827026278
LV-GGM,2568,4.13831185518411e-08,4.48055952183603e-10,0.999999827474334
LV-GGM,2569,4.1363779862693e-08,4.47846571762711e-10,0.99999982792218
LV-GGM,2570,4.13489884147737e-08,4.47686424424531e-10,0.999999828369867
LV-GGM,2571,4.13075536282546e-08,4.47237809062107e-10,0.999999828817104
LV-GGM,2572,4.12927592904418e-08,4.47077630434987e-10,0.999999829264182
LV-GGM,2573,4.12634881725735e-08,4.467607113857e-10,0.999999829710943
LV-GGM,2574,4.12391637141419e-08,4.46497349929017e-10,0.99999983015744
LV-GGM,2575,4.12222198915755e-08,4.46313898782286e-10,0.999999830603754
LV-GGM,2576,4.11983252100588e-08,4.46055190529893e-10,0.999999831049809
LV-GGM,2577,4.11633733578083e-08,4.45676766042114e-10,0.999999831495486
LV-GGM,2578,4.11514335151144e-08,4.4554749309763e-10,0.999999831941034
LV-GGM,2579,4.11262864020294e-08,4.45275224740574e-10,0.999999832386309
LV-GGM,2580,4.1114472368622e-08,4.45147313936055e-10,0.999999832831456
LV-GGM,2581,4.10937421987085e-08,4.44922867921724e-10,0.999999833276379
LV-GGM,2582,4.10699218960379e-08,4.44664964970766e-10,0.999999833721044
LV-GGM,2583,4.10380782332281e-08,4.44320192919733e-10,0.999999834165364
LV-GGM,2584,4.10193886596369e-08,4.44117840487525e-10,0.999999834609482
LV-GGM,2585,4.10138265607484e-08,4.44057619518182e-10,0.99999983505354
LV-GGM,2586,4.09918669563151e-08,4.43819862388748e-10,0.999999835497359
LV-GGM,2587,4.09861902310222e-08,4.43758400356755e-10,0.999999835941118
LV-GGM,2588,4.09567588197315e-08,4.43439745806991e-10,0.999999836384558
LV-GGM,2589,4.0913692123691e-08,4.42973461723599e-10,0.999999836827531
LV-GGM,2590,4.09086507894831e-08,4.42918879085127e-10,0.99999983727045
LV-GGM,2591,4.0894888410953e-08,4.42769873504291e-10,0.99999983771322
LV-GGM,2592,4.08660789872313e-08,4.42457953227878e-10,0.999999838155678
LV-GGM,2593,4.08421114885604e-08,4.42198456582526e-10,0.999999838597876
LV-GGM,2594,4.08133383225471e-08,4.41886928869135e-10,0.999999839039763
LV-GGM,2595,4.07816498157121e-08,4.4154383669532e-10,0.999999839481307
LV-GGM,2596,4.07599403787729e-08,4.4130878813495e-10,0.999999839922616
LV-GGM,2597,4.07390465672791e-08,4.41082570369562e-10,0.999999840363698
LV-GGM,2598,4.07158584825972e-08,4.40831512456939e-10,0.99999984080453
LV-GGM,2599,4.07024526036364e-08,4.40686366704932e-10,0.999999841245216
LV-GGM,2600,4.0693562974738e-08,4.40590118493583e-10,0.999999841685806
LV-GGM,2601,4.06859679350941e-08,4.40507886829112e-10,0.999999842126314
LV-GGM,2602,4.06758799985756e-08,4.403986645143e-10,0.999999842566713
LV-GGM,2603,4.0653104270351e-08,4.40152071194283e-10,0.999999843006865
LV-GGM,2604,4.06227461085301e-08,4.39823382695755e-10,0.999999843446688
LV-GGM,2605,4.0598712049189e-08,4.39563165396534e-10,0.999999843886252
LV-GGM,2606,4.05663276454574e-08,4.3921253873142e-10,0.999999844325464
LV-GGM,2607,4.05387532506609e-08,4.38913990140865e-10,0.999999844764378
LV-GGM,2608,4.0525521386367e-08,4.38770728449556e-10,0.999999845203149
LV-GGM,2609,4.05081988881778e-08,4.38583177373369e-10,0.999999845641732
LV-GGM,2610,4.04947286665151e-08,4.38437334981485e-10,0.999999846080169
LV-GGM,2611,4.04793409313853e-08,4.38270731628312e-10,0.99999984651844
LV-GGM,2612,4.04584688401677e-08,4.3804474902884e-10,0.999999846956485
LV-GGM,2613,4.04348449098022e-08,4.37788972205232e-10,0.999999847394274
LV-GGM,2614,4.04209246440305e-08,4.37638257175691e-10,0.999999847831912
LV-GGM,2615,4.03943063843812e-08,4.37350060681807e-10,0.999999848269262
LV-GGM,2616,4.03815735763141e-08,4.37212202283453e-10,0.999999848706474
LV-GGM,2617,4.03504400114564e-08,4.36875118478864e-10,0.999999849143349
LV-GGM,2618,4.03318834317987e-08,4.36674205974955e-10,0.999999849580024
LV-GGM,2619,4.03125307075526e-08,4.36464673595742e-10,0.999999850016488
LV-GGM,2620,4.02961718326716e-08,4.36287555690714e-10,0.999999850452776
LV-GGM,2621,4.02736092389516e-08,4.36043269982755e-10,0.999999850888819
LV-GGM,2622,4.02373768634598e-08,4.3565098124114e-10,0.99999985132447
LV-GGM,2623,4.02247784791697e-08,4.35514578252031e-10,0.999999851759985
LV-GGM,2624,4.02014966781293e-08,4.35262505670294e-10,0.999999852195247
LV-GGM,2625,4.01762205542948e-08,4.34988840510961e-10,0.999999852630236
